zone_risk,income_band_value,working_hours,platform_tenure,days_active_last_week,zone_disruption_count,expected_weekly_loss
0.071711888847651,5,31,46,2,10,900.0
0.409628894895232,2,27,14,1,11,457.73768882195293
0.3112174950633936,4,21,42,6,17,674.4063135960383
0.6771206397350094,2,32,34,7,3,383.46521474772766
0.6057792494526903,1,60,31,5,12,483.1984842326048
0.36459372819754,2,54,6,7,19,900.0
0.2178925542549901,2,48,5,0,12,799.7399896326774
0.9880359661555919,2,34,31,0,3,530.932772248101
0.45400162119611487,2,19,37,0,6,273.3721019285478
0.688274235780237,1,39,15,3,1,252.51992523977535
0.14055296757836078,5,19,15,3,20,900.0
0.4855896996593978,3,43,43,2,17,900.0
0.027536719869465487,4,55,5,5,20,900.0
0.50545511791045,3,22,28,1,5,433.7177676735867
0.9640174071177023,3,38,33,3,15,900.0
0.3842067129858002,4,47,11,7,2,900.0
0.03899601257491159,1,50,43,4,14,368.8451973534684
0.03095579091934353,4,54,6,3,20,900.0
0.3879867599468695,1,18,23,0,19,172.80381683168264
0.16002493646319405,3,22,40,7,9,370.3076991149286
0.023352096328185912,1,46,2,1,8,336.390841072405
0.7562136139501768,5,23,15,2,10,900.0
0.4585230088818907,4,46,23,3,13,900.0
0.2892447719726545,5,18,22,0,11,697.8877834352269
0.9000831830164807,3,17,9,6,6,446.77404185822485
0.11613896020052561,4,48,47,4,10,900.0
0.9559188289553192,3,49,40,4,16,900.0
0.3139667173773528,5,12,30,6,8,383.044379000479
0.8884036723086812,3,56,16,2,12,900.0
0.6029428764794615,4,49,46,2,15,900.0
0.8267073597414875,4,42,47,3,2,900.0
0.9840131632104643,3,41,30,2,4,898.1576921643003
0.2884054378187457,4,16,45,7,16,490.052746392762
0.961135485407593,4,28,9,5,0,803.0182144954005
0.38948189490242036,3,43,1,5,20,900.0
0.3855119047369223,5,23,38,0,8,717.9246735453098
0.3403871042545057,4,59,8,0,16,900.0
0.5414076073475852,4,56,18,7,12,900.0
0.1541450431784871,4,55,27,0,14,900.0
0.5537114853580112,4,28,18,5,20,900.0
0.541704812410004,3,60,32,3,7,900.0
0.76190181260487,5,35,32,3,7,900.0
0.8336499619375856,5,26,48,2,1,764.0251084279134
0.44044135031242404,1,37,45,3,9,264.84718980915454
0.30233324935149375,4,28,36,0,4,654.5211325714499
0.25933489731709447,4,36,36,1,15,900.0
0.19462383670487193,1,57,21,0,18,521.3277573937082
0.05764758219902488,5,28,46,5,0,545.9007136227697
0.34244797883471334,2,42,32,6,12,591.6200892392528
0.27024769213078326,2,60,31,1,3,681.4778533462639
0.9664173858664074,5,16,37,2,6,575.4521833821117
0.5577088262500439,4,38,16,4,0,873.0729730516817
0.34727703903050755,2,52,46,6,1,481.65358594893377
0.580467600993696,3,14,46,3,15,313.98132308486396
0.1391967013456955,3,39,14,3,13,900.0
0.4440437492022029,1,58,24,5,4,358.46791459454806
0.6262343214210638,5,52,25,0,13,900.0
0.4888978317924514,5,17,46,0,16,655.7195633961474
0.40177880065432425,2,51,35,1,11,769.8721284720373
0.9938483888996982,4,21,17,3,19,900.0
0.880314762148927,5,51,46,6,11,900.0
0.6234059581594401,2,22,42,5,2,260.31637840909286
0.5693773611822828,2,35,45,6,20,619.9949178870963
0.620660479824584,5,27,4,2,20,900.0
0.20131210782243325,2,51,11,0,1,565.8982904478529
0.3951377432643186,1,60,47,7,20,471.0487363390703
0.03945953289089932,1,58,15,6,20,547.7175484867912
0.47554603748682667,5,29,30,3,14,900.0
0.5430245839576632,4,25,24,4,10,773.6853840986615
0.2277497361032096,1,46,2,5,9,358.61942490962906
0.9640288471655137,1,12,43,1,17,97.5807194572597
0.909454610937242,5,36,34,0,20,900.0
0.7221432354559059,3,24,23,0,1,418.55987998950104
0.5333866287653626,2,43,31,2,6,538.51665603957
0.869969159647685,1,54,37,0,6,395.16425163964715
0.1306523438234629,3,31,13,5,6,543.8040522253965
0.790509794274885,4,49,33,3,13,900.0
0.1248208139668483,3,32,7,3,1,499.9554348098145
0.7942106625494054,5,58,32,3,1,900.0
0.27576756825135695,4,13,7,7,14,423.9964104384087
0.8770905810181889,4,60,42,4,10,900.0
0.9440420938253978,3,50,38,4,9,900.0
0.14879596940511564,5,32,44,7,2,755.4724532685815
0.4626756050653935,1,56,13,0,16,519.3689229512834
0.9809873781626851,3,18,24,6,8,447.26904005748855
0.4834074359731466,1,33,28,4,14,275.6032347133989
0.8635475225145451,3,30,32,6,13,791.7953028124604
0.5887315221313199,1,50,43,6,18,431.3845681590586
0.37532990791960186,3,55,18,4,16,900.0
0.2857835555258702,4,25,34,7,19,875.411058385499
0.20322309108608727,2,34,48,2,16,500.69936597822164
0.7617981913776972,4,35,34,4,15,900.0
0.3865405068230279,1,58,38,1,19,511.9815389058359
0.5112754622007512,5,54,1,7,7,900.0
0.4923254800011819,4,18,43,1,6,451.06347424625807
0.5772790292331312,2,24,42,6,11,367.2535568042446
0.8655771456245522,1,48,31,1,0,294.00793954447846
0.9807393435834294,4,42,1,0,11,900.0
0.40758420857381694,3,10,16,3,5,184.43042119752047
0.8275189221063031,5,14,39,2,15,616.0369875088137
0.7645277946547177,1,18,15,0,17,204.69124395554886
0.5735289514555733,4,53,33,3,18,900.0
0.9560471436119331,1,15,23,2,2,124.3777534673931
0.20047451552840279,3,37,41,6,2,506.1659689070598
0.10926421030962141,2,54,34,2,4,546.9806580831864
0.8539619669554221,4,35,17,2,2,900.0
0.4391498166337483,1,37,25,1,18,338.81840964425845
0.8469688542070605,1,49,42,1,4,315.17570356111406
0.8930902051954149,1,24,6,1,13,224.82951153418855
0.06245759361907144,2,15,31,2,20,288.7603181070935
0.8834647629860607,1,36,5,5,15,394.65569709843925
0.4483190553694222,5,47,40,7,0,900.0
0.5104324890042322,5,13,40,2,16,514.4797177934048
0.6265925110932102,1,20,30,7,10,160.27426063941888
0.9263826067300868,5,30,5,7,8,900.0
0.01911609442976403,4,39,12,1,20,900.0
0.4768434683178171,5,27,7,2,3,900.0
0.6877220424305607,1,44,45,1,1,232.36369714183286
0.7227069576982285,3,12,13,1,8,285.55975858107865
0.692532431537108,4,21,4,1,4,633.2443314443601
0.13443512940812186,2,36,42,6,3,335.1630584686997
0.29939558837168123,1,39,3,6,4,256.63929316215007
0.35871552541701346,2,30,12,5,17,572.6077076561866
0.804437207679505,3,47,1,3,12,900.0
0.278759872414553,2,30,27,7,4,360.18269068774583
0.21070496386720317,1,47,43,2,18,362.5288448153078
0.9574480190380962,1,49,13,0,2,344.8085154748691
0.0088632851134689,3,24,17,1,17,603.817634492551
0.9978208556819782,1,27,8,5,5,231.5039545805979
0.6768212988573956,3,38,32,0,5,762.1917829427265
0.8284692994491171,3,57,20,6,4,900.0
0.29461939634619316,1,47,17,3,0,264.66719035118064
0.014315277667059978,5,30,34,2,7,870.9294342540331
0.73786951856153,3,26,35,7,0,446.1644820523472
0.8341445970006758,1,50,35,7,20,477.13311382098476
0.7404761319535191,5,60,38,6,5,900.0
0.1428502873008386,3,27,42,5,19,626.6686070232914
0.7534279222569691,5,46,24,1,13,900.0
0.768922782107641,4,47,18,1,10,900.0
0.6585405156700549,4,21,46,7,1,459.06222533377473
0.7661159327955862,5,20,48,1,20,900.0
0.8459214396777321,3,57,39,7,3,900.0
0.6136041142374584,1,58,33,5,12,469.05323644051606
0.08860471396967906,2,29,23,6,6,313.06611555357665
0.48762780966721087,1,18,25,0,5,116.15919770050822
0.07764933467160506,2,10,37,3,2,75.19114914094271
0.40754303103243084,2,12,27,2,8,172.0986140613506
0.40710648912562764,3,30,1,7,13,828.7362683452292
0.06600984414024158,5,32,21,3,19,900.0
0.3488205339694793,1,18,10,6,10,161.4946316016521
0.11099809879131484,5,28,31,1,4,748.3179273679642
0.8082352100092222,4,54,44,3,13,900.0
0.9476880259644708,3,55,25,0,18,900.0
0.0723164752579386,3,28,20,4,7,523.3687209012198
0.9551152072917014,4,32,2,6,6,900.0
0.5225765993367452,1,36,48,4,6,214.42923148317007
0.2995656779538739,4,36,15,2,2,824.2722926444936
0.07686207527616351,1,48,28,2,2,235.70229061621046
0.5006242680704178,2,45,13,3,17,844.4669933817479
0.7945155444907487,3,21,14,2,12,554.1425363544587
0.7070864772666982,1,36,2,6,0,248.19401595785536
0.05022601146397376,5,55,34,5,4,900.0
0.07290183536790351,5,43,35,7,3,900.0
0.4028732826326371,3,42,37,0,15,900.0
0.2952904940479433,4,37,25,1,14,900.0
0.23238432305604784,4,40,48,1,17,900.0
0.2810044989087136,1,41,15,7,16,356.6238360324804
0.8034827432968846,4,59,12,3,13,900.0
0.9292280536318539,3,29,9,1,13,886.2608352513206
0.4051026945275664,1,49,31,3,18,444.84670051237845
0.9061110021324971,2,44,14,7,5,697.56234518338
0.32149570124788196,4,40,29,2,12,900.0
0.4764369863437916,4,40,48,7,17,900.0
0.22602899781599972,1,47,43,2,14,321.7497189986893
0.640476042175844,5,31,38,5,6,900.0
0.9789811151748089,4,54,42,5,18,900.0
0.6034930960433786,3,50,8,0,16,900.0
0.35781408411354887,4,18,48,7,8,462.37653036577257
0.6478174459905284,2,18,3,1,10,337.98061843781227
0.12292067846538757,4,24,2,6,4,604.0001355728951
0.8886590802653986,5,22,16,5,1,741.4506474213629
0.5030839507798364,4,31,19,7,14,900.0
0.44934974203964206,1,25,30,0,11,186.17301880979548
0.5858647884535192,4,41,41,4,9,900.0
0.6247838627894025,5,11,16,5,9,426.26341337696573
0.07177580622651303,1,35,31,0,19,278.6637831134197
0.6826172212234024,3,23,28,3,10,529.3708658840992
0.24193168031552958,1,47,4,3,9,332.15106557965294
0.7139526325065898,2,43,10,0,6,658.1339314856357
0.8225347943841967,1,17,45,2,13,137.85031498534784
0.8039585075525203,3,45,18,4,12,900.0
0.5525009674078891,4,30,47,0,4,600.4714654352986
0.5201698923107512,1,55,32,5,18,520.4650885102942
0.14287596133941172,1,52,30,2,9,302.55591914105685
0.7753461504031356,1,37,36,0,7,275.3895712058106
0.27140938044671437,1,55,9,1,17,522.1199860633005
0.49669542281794654,3,53,36,5,0,856.1453293959166
0.2842740929275167,5,57,29,5,4,900.0
0.13382836299969314,5,15,16,3,10,530.4933007077476
0.6295576968917366,1,29,28,1,19,268.37665115409357
0.05433203482290383,3,40,21,1,10,850.1427049659354
0.7486452341262,3,42,47,7,15,900.0
0.31758679526111666,1,53,2,7,9,425.8845465867511
0.00013469300448532007,2,16,46,5,14,206.82588782408286
0.5111291392372298,1,17,35,4,6,102.21944407041184
0.046851908527603126,2,18,28,6,14,273.856617409005
0.27616955782089947,1,11,36,7,15,88.94382073903479
0.7069764874557162,2,26,31,2,5,361.4343820028453
0.06268962162186587,2,54,33,3,10,693.2628882419153
0.8393384923560023,1,46,23,1,16,460.1673031598771
0.003819922658583108,2,51,41,3,14,691.9066976795932
0.24682386920190225,4,53,17,5,15,900.0
0.7409040561520714,5,26,46,2,1,711.0162652567878
0.3162701497293068,3,47,1,0,3,900.0
0.10189238806601353,2,44,42,1,18,662.5413649512561
0.3602339188004279,2,56,23,2,5,702.042965024391
0.27039328638452553,3,48,48,6,17,900.0
0.8427119021605549,2,39,27,3,20,817.5489362238877
0.31334791758514313,3,15,25,5,10,344.48526218455413
0.7889324717760072,1,13,32,2,8,88.00857482866813
0.8918721448107347,4,60,19,0,2,900.0
0.43381741957652953,4,46,24,7,1,900.0
0.909943143854392,5,44,3,7,17,900.0
0.37731805396319285,2,18,12,2,14,321.035923089417
0.9640784164901082,5,15,35,5,17,741.5290583543598
0.08928952452557293,1,22,15,3,18,201.59772889790653
0.6870192665032427,4,31,17,1,14,900.0
0.49381404045692867,1,37,32,6,16,303.98278432465
0.38764880545564706,1,39,7,6,17,423.9738340074057
0.6327118787486009,2,45,19,1,17,869.2813289037338
0.7038570916343312,1,11,7,4,10,64.93543835829651
0.004363269650309087,4,45,5,3,17,900.0
0.16695308874719872,5,17,40,6,2,400.08568429405534
0.7130460506343187,4,54,21,4,12,900.0
0.6663854135782065,2,51,48,4,13,757.7744175432258
0.9660475051286772,4,59,48,5,3,900.0
0.761037790250783,3,18,47,5,17,467.80548336024333
0.950772707731338,5,10,7,5,4,415.1819823029943
0.702540501534807,3,22,37,0,13,541.4939464155385
0.29805220863944315,3,59,23,3,11,900.0
0.10536492225085647,2,24,11,1,6,334.7608743944354
0.7818238633449356,1,41,10,3,11,372.97550546865926
0.6441492214759159,3,43,21,5,7,900.0
0.04818601239329623,4,52,41,0,20,900.0
0.36005046590097833,1,40,33,3,20,373.99824614757955
0.9567998154842862,4,23,20,3,2,655.6171580629481
0.5004011457102012,4,56,33,4,0,900.0
0.43272913601970464,1,23,40,3,2,113.69065585102294
0.457699605159294,1,57,35,4,10,406.90966148862475
0.20888272400516372,4,38,34,4,17,900.0
0.3687071708647952,2,56,36,2,6,669.7854012891387
0.3698132559871766,5,28,27,5,8,900.0
0.0523550201874724,5,36,19,6,3,900.0
0.7675676285179183,2,18,43,0,9,306.3312963910502
0.416504431903879,1,46,5,4,17,479.1103036113519
0.8221798868164233,4,46,29,3,15,900.0
0.8503480011198954,5,52,10,4,11,900.0
0.21199405469865806,4,37,40,4,18,900.0
0.6573534821701286,2,33,13,4,2,448.6559410406388
0.4722818041629817,4,37,29,1,7,900.0
0.8801567379214851,2,45,5,6,18,900.0
0.21574067917645412,1,27,12,6,8,188.92635813129303
0.6778132003100442,2,34,13,1,18,696.9960409378128
0.6077521222527226,2,44,22,1,16,806.3428209076585
0.2953014775718328,5,13,40,1,12,472.76528501838555
0.1366009036511726,4,23,15,6,1,441.90519145093515
0.6516397604772766,5,48,13,2,3,900.0
0.7385974581323307,3,35,1,4,10,900.0
0.31562734376335,2,17,38,2,1,161.9447758513383
0.6448326040223138,3,33,43,3,3,573.1916213484852
0.39513090761150327,5,25,45,6,3,675.9969166811086
0.7132068832826177,4,29,1,5,19,900.0
0.1992152748940531,5,24,11,6,0,611.4444818546815
0.8902150026361744,4,16,43,0,10,478.70133070911737
0.28740959646557973,4,26,40,2,1,519.8877080493063
0.3677859877561529,1,31,22,1,18,313.3189134431748
0.058091952080349785,2,31,35,7,7,324.77320368300235
0.1115122123212764,5,21,44,1,19,841.4819404190141
0.5158619027123281,4,27,6,3,3,753.8523984473044
0.2675926767279715,5,55,28,4,15,900.0
0.8354802257421944,5,56,31,0,14,900.0
0.014693388654953843,4,24,8,2,4,555.4601543405297
0.3790940486719362,3,46,5,4,4,900.0
0.3373455467690927,2,25,42,4,14,383.0409485734832
0.019327630917601035,2,14,48,5,16,237.4461982477909
0.12436839900051022,1,11,44,5,2,69.0318590577975
0.41364267491863527,1,37,17,2,17,351.23939142690426
0.49286458444744663,1,50,38,2,10,330.17045156778056
0.4042897472548691,2,36,9,2,5,487.6290640092296
0.5309376784120938,3,40,10,2,11,900.0
0.5951316749056815,2,50,20,1,16,900.0
0.00992382112783563,2,45,14,6,13,711.1229114356565
0.4640951594535039,2,56,14,6,5,771.7769577520821
0.9634992408875883,2,52,26,4,9,894.3580336639739
0.5190322801295487,3,10,29,6,15,264.4719196320876
0.6775422674589532,1,59,27,7,17,550.4578282543389
0.3118638579168832,5,38,25,4,19,900.0
0.7739913781527625,1,10,16,1,5,84.74373551861548
0.7729214818761151,1,17,36,7,18,162.15078161265495
0.521296047654139,5,25,34,6,2,708.8498469373305
0.9760138232792136,2,37,16,4,11,678.3565505703881
0.12555021476265338,3,31,33,2,15,695.1957295136402
0.016947664889580993,3,27,3,0,2,487.36713953113093
0.770158211757096,1,31,23,6,15,317.44880615736065
0.8071555373648825,5,50,11,7,3,900.0
0.12020722912057624,4,21,48,5,19,594.2856946175168
0.2655828329586061,2,28,18,7,12,443.0391013479009
0.01755236336662891,1,34,47,7,3,168.5683003164349
0.2933086107805647,3,59,41,5,3,900.0
0.7731418739186715,5,14,44,4,6,480.8670403538575
0.5179605277125789,5,43,29,0,20,900.0
0.3480955931682881,1,48,5,5,11,400.1659588061502
0.3717392949063303,4,19,24,6,1,428.39711363184205
0.0013536257154681541,3,56,29,0,15,900.0
0.2998005275652359,1,16,29,7,6,93.439051606658
0.6464587416379305,4,46,26,1,18,900.0
0.9741944438163571,5,56,40,3,10,900.0
0.8470608269838995,2,24,3,4,0,374.6981152170517
0.023594964645529126,3,51,2,1,8,900.0
0.8985606046748393,3,33,25,1,4,726.9208075165501
0.7831984132986259,4,35,19,0,16,900.0
0.7803761235709804,1,35,40,4,0,212.12142218416074
0.4579957590035715,5,55,2,1,16,900.0
0.3980052929545028,4,35,19,2,11,900.0
0.3029157288331926,2,19,1,1,12,312.7872483278663
0.06569485895436578,2,26,27,2,10,365.5262147340303
0.2282353634936991,2,23,45,3,12,311.35357071661184
0.24660363497802462,4,11,35,2,12,352.4295411482133
0.4840770697102016,5,57,41,2,5,900.0
0.747444406596694,3,22,5,0,5,537.699007939906
0.4738098283979466,1,36,38,1,19,320.2192427143685
0.057844449447160606,3,18,4,3,20,517.9315304193478
0.9577898009882039,5,16,17,1,9,724.0705296460177
0.9427243190941123,3,57,21,6,18,900.0
0.7851895431484084,4,19,48,6,2,441.82206681371946
0.9913279015642206,2,18,31,2,6,307.71623466308387
0.5444823328002629,5,31,48,5,4,850.6615812364104
0.9627683502532061,5,32,22,2,7,900.0
0.07560504061675077,3,16,11,1,4,276.0050928385259
0.3656807482613713,4,57,34,7,11,900.0
0.22538126800676583,3,18,15,3,3,326.4543306466346
0.19583308413427003,3,36,10,5,18,900.0
0.14080294889267608,5,33,38,3,17,900.0
0.6224136415659967,3,38,32,0,2,651.6615694130344
0.7813218557473051,2,26,48,2,6,317.31976586085665
0.5782983994203607,3,29,31,2,7,600.2011207396857
0.14696270958820967,2,16,37,6,14,220.1933437456469
0.8111237699334709,5,52,44,0,20,900.0
0.6359547071637285,4,49,28,6,16,900.0
0.3881657061269955,2,16,31,1,18,318.43122528673007
0.674130295536063,4,37,6,2,3,900.0
0.25990497924283285,4,28,14,1,15,900.0
0.3451922084942105,2,29,23,3,12,479.1444423362549
0.9174858431319902,5,53,16,5,11,900.0
0.2905045056714204,1,48,25,5,3,301.88307804965007
0.4699882681579366,4,49,39,5,11,900.0
0.8901411373960146,4,16,2,6,16,664.1826267658215
0.7077213502675275,5,15,38,4,8,556.28658835487
0.06220322616470275,5,34,41,0,11,900.0
0.14730304427897034,3,50,39,5,14,900.0
0.007841590771916818,5,22,34,2,19,853.7452755227848
0.6309217902291634,4,48,40,0,1,900.0
0.4476734254104183,2,49,43,3,8,612.8346948709234
0.13427485090227553,1,31,25,3,13,216.0643359756027
0.9579341210567704,3,58,36,6,3,900.0
0.5296597239456199,2,26,16,3,3,338.1919462274235
0.24189329411288918,1,57,18,3,5,354.82379406150545
0.5006035711547075,1,31,13,7,4,221.22515248111355
0.6796203327351078,1,43,37,4,16,386.33426975954234
0.07623921797356448,2,17,27,7,12,174.18763428898978
0.274703815047892,3,58,34,1,19,900.0
0.8069654908839936,3,54,11,1,16,900.0
0.45966487040266124,1,27,1,7,18,294.0958637215151
0.5465771420322949,2,33,13,5,0,387.0953403003514
0.43281600220946925,1,51,30,4,20,480.71418552947654
0.04389994264300512,5,11,5,6,16,446.9399410827674
0.16574977982015593,3,11,18,1,2,171.41162022618826
0.4455416387418909,4,36,14,7,13,900.0
0.20918546540792782,1,23,13,6,11,206.0990732460371
0.04997902865967874,5,57,32,6,14,900.0
0.8436496640518237,3,48,7,3,5,900.0
0.9811925291641158,2,21,8,1,19,517.2122429995853
0.7931428739967394,3,41,7,0,1,872.9840286726078
0.853784921704667,2,37,16,5,3,534.4304129928436
0.24197713031704537,2,37,43,1,12,459.36040246009804
0.9606269755131998,1,55,31,0,12,502.4847457306902
0.19692570445342839,1,34,27,2,16,267.3256358202707
0.9514298103618323,3,13,33,0,5,287.91284585717824
0.994819293965951,5,35,29,0,10,900.0
0.7117228057460487,3,45,8,3,18,900.0
0.9811437317918219,4,59,33,3,15,900.0
0.5695397795671037,2,12,41,5,7,155.6547756836319
0.25954178317609033,2,10,19,3,0,133.8165734982907
0.43699588566562086,1,26,21,0,9,180.96529077359372
0.593560935378786,5,16,41,4,1,444.5626457533825
0.07308156202701499,1,57,21,3,18,489.9908252594512
0.6223432646172461,4,14,25,3,13,460.4362106755141
0.9811778367622945,3,28,42,7,2,527.7806228532822
0.19010764978372763,3,48,23,0,8,900.0
0.7925951162883833,5,55,11,2,7,900.0
0.9078987937796194,1,43,33,2,10,380.2766451835567
0.9437015928202208,1,44,20,7,14,424.1311762046912
0.9601356044054472,4,58,25,1,5,900.0
0.5214596387214719,3,25,26,5,1,421.2508255748905
0.9773079079915037,1,49,40,2,0,268.1455599165643
0.7573102071344389,5,59,12,3,2,900.0
0.1616714362369619,3,56,32,4,17,900.0
0.47690010646797,4,48,33,1,13,900.0
0.718331175372004,5,36,10,5,16,900.0
0.24734031581908333,2,50,4,4,1,560.4262184539425
0.6406151835488874,4,47,15,4,18,900.0
0.6666004790466192,5,59,6,3,8,900.0
0.1626997438085659,1,59,27,0,7,342.96781601515505
0.5650853124527563,2,34,5,0,9,578.8710377320242
0.7716269109786077,4,35,5,0,8,900.0
0.4988956645359419,1,23,18,2,7,188.24306618357082
0.012103116776107425,2,23,28,0,6,270.253635539368
0.009038469079292177,3,23,35,5,5,359.49241176725434
0.3570293439700122,1,34,22,7,1,174.7809323795701
0.926194068431782,5,45,34,3,8,900.0
0.22867677960360877,4,13,4,7,8,390.7951348352479
0.6343636888716871,2,56,18,2,18,900.0
0.22207587069332058,1,24,41,5,8,112.65566678257831
0.3216699896595486,3,41,26,0,1,623.1833806970997
0.848042089601484,4,27,42,5,18,900.0
0.7288614422699469,4,23,22,7,15,872.4307709568155
0.09539927731321063,1,10,47,4,13,45.12406497677398
0.4287020209864336,3,51,33,3,19,900.0
0.029169763645264468,2,29,43,3,0,194.24047157551368
0.480890146603009,1,19,14,7,12,190.1486003024526
0.6624340117010681,2,19,31,5,1,195.75690214193418
0.11850262359815156,4,33,10,1,13,900.0
0.28888493890916567,2,43,24,7,0,432.3578165185466
0.3978366255021569,3,37,21,3,14,900.0
0.9195310246560497,5,36,48,4,17,900.0
0.993255015422964,3,49,8,7,8,900.0
0.044911298995615856,2,10,32,7,7,81.31773637306887
0.761007923495392,1,42,31,3,6,259.4348912733336
0.37172406640234323,4,13,34,7,8,354.1556984421223
0.39245818622948003,5,16,23,1,8,529.3645821812239
0.7542649733470227,1,18,25,3,10,143.25983263684842
0.9184264321454086,1,25,7,6,3,214.33725314822834
0.9509285945025484,3,14,19,3,6,352.3606868144983
0.5771225860383208,2,43,7,1,20,900.0
0.3571211593005028,3,32,47,6,6,511.1573821194089
0.7875490858587793,2,52,8,6,3,780.8421490634616
0.25100138326230026,3,59,14,3,11,900.0
0.5640740288335178,1,34,1,7,16,338.93179941528234
0.35857846152487316,4,60,13,5,19,900.0
0.6566310737078761,2,22,3,2,2,299.01793757886844
0.2403989128935069,5,33,28,6,8,900.0
0.19159294573482577,5,20,38,5,4,549.3679236396005
0.9182390866754371,1,60,15,3,19,643.7385370486066
0.1018036829495369,3,26,36,0,15,545.9627727171379
0.5059579077349317,3,46,3,0,7,900.0
0.22085278296300892,1,22,4,2,20,223.9575092439054
0.03892996332566745,5,36,5,6,15,900.0
0.03601881829142639,5,29,26,3,18,900.0
0.17522177210582734,3,42,25,4,15,900.0
0.8667703545060003,2,51,10,6,17,900.0
0.28247874397702666,4,41,8,3,14,900.0
0.9504591705752957,2,17,12,0,17,406.3888492692548
0.5816222929891935,5,38,3,1,13,900.0
0.4366141897687661,2,49,27,2,15,829.0093127060383
0.5800888346694546,4,28,23,1,4,743.0941402566391
0.5166983852262678,2,15,40,4,7,202.301136023698
0.7587762537573252,2,53,33,3,15,900.0
0.28249606597285226,2,48,14,7,20,900.0
0.3530503916003024,2,57,23,4,0,599.7484383452975
0.8940943025332507,1,50,31,1,10,403.8302390090058
0.9464565131504055,5,30,13,3,10,900.0
0.8925582274864745,4,31,12,6,1,872.6811085846235
0.4194479939573136,5,51,35,5,18,900.0
0.7803655030068817,1,19,18,5,4,114.76347239000782
0.4763357333010988,1,19,21,6,2,61.46834366188598
0.4975398521461022,1,38,45,4,7,270.3636181844546
0.20468010905728395,1,25,47,7,3,130.8696440963614
0.5911303032585165,2,10,42,5,12,147.41436455258534
0.18613589775334793,5,26,1,7,13,900.0
0.33156469906719377,3,39,38,7,0,494.8853206855665
0.8550302016199351,4,35,41,5,4,891.1415760763172
0.20707580921085522,1,55,42,0,20,471.3109365188107
0.07115828517343281,5,28,47,5,6,734.046116927064
0.0690075926128163,1,30,9,0,5,196.85100869295897
0.9407845205031079,1,26,23,2,14,252.8714686569907
0.5069204379618346,1,55,14,0,14,525.6749339229972
0.40941207181701833,1,49,11,0,7,353.3825705219468
0.8108785810079184,1,30,7,1,1,232.37861562313532
0.835825927910516,4,50,31,7,13,900.0
0.3321910331156046,5,49,24,7,15,900.0
0.6936180574737952,1,54,26,0,9,401.9561812418468
0.7711228158518866,1,58,30,0,14,492.800958630286
0.6546506868659545,1,28,34,1,3,184.84656548296167
0.15159507480009937,1,16,46,0,11,85.2942168819015
0.875883083517057,2,26,38,5,9,376.93991179364724
0.5390945527360087,2,10,5,6,1,142.93056383910763
0.2824724263700037,3,46,5,0,3,875.2385702296546
0.4252281854376939,1,15,19,2,19,166.0392712002078
0.03757109039890738,3,35,38,0,5,549.8030433215237
0.12786680122241756,4,11,28,0,13,309.21396779169436
0.7655467505158609,3,41,26,2,2,794.8799427611274
1.1634755366141114e-05,5,57,42,6,14,900.0
0.4165658284822922,2,14,23,1,0,131.32307990499794
0.5225101810855884,2,46,46,5,18,743.4240535883779
0.054634420000972295,1,40,30,6,0,161.02949351772855
0.9730781629723328,1,21,3,0,12,256.5319516361484
0.22612533124967193,4,44,28,5,7,900.0
0.30419871963628087,4,39,33,4,17,900.0
0.30394251225502733,5,57,42,7,2,900.0
0.2304166621173499,1,15,3,5,17,162.95654184775947
0.001473822086311416,1,24,5,1,19,246.28605170320614
0.7293447940879964,4,24,19,1,8,785.6254994349537
0.9668454997992854,4,25,42,7,5,692.4585330505381
0.22429348328504506,4,29,48,6,19,900.0
0.6630471918034224,2,22,1,0,1,309.98259452993915
0.7418963269587151,3,53,38,7,3,900.0
0.8484253790905247,3,51,9,2,17,900.0
0.4226291970136091,1,55,5,1,6,412.1869516779733
0.30293090564042924,2,40,46,2,10,514.3178313193395
0.3252951340230311,4,43,42,6,4,900.0
0.7126213330985128,1,38,34,6,7,280.6768765500925
0.816779466505636,2,12,37,4,10,156.83886240059326
0.18161396775660266,5,18,33,2,19,753.7495376770653
0.3709410081577652,2,20,25,6,19,333.7255819558484
0.90194019674915,1,20,42,6,14,201.09916811084773
0.8066935196947392,3,34,29,6,2,650.9033647525397
0.9848584027624758,4,31,25,7,6,900.0
0.7542482596820808,5,51,9,3,7,900.0
0.39319520102792227,2,55,3,6,10,900.0
0.5906378339946378,1,18,15,6,9,133.5732459544068
0.6610142542473203,1,29,4,2,19,303.1330620505237
0.07845581631712395,4,30,45,1,8,679.7004087716703
0.5444969591038651,1,19,38,2,14,150.3342403160616
0.7093208284726096,1,31,20,2,19,294.71472147625855
0.16732130400106038,4,38,23,3,4,833.0529862053902
0.7806317174255571,5,18,37,3,14,747.4492666000399
0.5837727805141116,3,14,47,7,3,268.0583931001206
0.9522217856975946,3,49,8,0,4,900.0
0.042422298206891695,2,20,37,1,14,284.65720025003986
0.26532613755546697,5,10,45,6,16,377.43232550051164
0.6015538792998241,2,51,33,7,7,696.2569523133246
0.2965599122059307,3,10,33,0,18,237.85735753570634
0.7144241640712422,4,48,7,6,8,900.0
0.759005282521931,1,55,22,6,9,485.242299326564
0.10251596406647445,3,14,5,3,4,238.3266901045196
0.5138544642067677,5,58,46,6,9,900.0
